Comuna,Casos nuevos
Algarrobo,7
Cabildo,2
Calle Larga,2
Cartagena,2
Casablanca,2
Catemu,2
Concón,6
El Quisco,0
El Tabo,3
Hijuelas,4
Isla de Pascua,0
Juan Fernández,0
La Calera,14
La Cruz,5
La Ligua,5
Limache,4
Llay-Llay,0
Los Andes,12
Nogales,4
Olmué,3
Panquehue,0
Papudo,2
Petorca,0
Puchuncaví,1
Putaendo,5
Quillota,52
Quilpué,19
Quintero,9
Rinconada,1
San Antonio,1
San Esteban,1
San Felipe,5
Santa Maria,6
Santo Domingo,1
Valparaíso,93
Villa Alemana,50
Viña del Mar,62
Zapallar,1
