Comuna,Casos nuevos
Algarrobo,0
Cabildo,0
Calle Larga,2
Cartagena,1
Casablanca,7
Catemu,2
Concón,15
El Quisco,5
El Tabo,1
Hijuelas,1
Isla de Pascua,0
Juan Fernández,0
La Calera,5
La Cruz,6
La Ligua,5
Limache,11
Llay-Llay,2
Los Andes,11
Nogales,4
Olmué,1
Panquehue,0
Papudo,1
Petorca,0
Puchuncaví,5
Putaendo,1
Quillota,25
Quilpué,38
Quintero,7
Rinconada,1
San Antonio,10
San Esteban,2
San Felipe,7
Santa Maria,0
Santo Domingo,1
Valparaíso,150
Villa Alemana,29
Viña del Mar,107
Zapallar,0
