Comuna,Casos nuevos
Algarrobo,0
Cabildo,1
Calle Larga,0
Cartagena,2
Casablanca,0
Catemu,1
Concón,2
El Quisco,0
El Tabo,0
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,0
La Cruz,0
La Ligua,0
Limache,2
Llay-Llay,2
Los Andes,1
Nogales,0
Olmué,1
Panquehue,0
Papudo,1
Petorca,1
Puchuncaví,0
Putaendo,1
Quillota,3
Quilpué,1
Quintero,2
Rinconada,0
San Antonio,5
San Esteban,0
San Felipe,7
Santa Maria,0
Santo Domingo,1
Valparaíso,6
Villa Alemana,2
Viña del Mar,19
Zapallar,0
