Comuna,Casos nuevos
Algarrobo,1
Cabildo,6
Calle Larga,0
Cartagena,10
Casablanca,4
Catemu,0
Concón,8
El Quisco,4
El Tabo,10
Hijuelas,1
Isla de Pascua,0
Juan Fernández,0
La Calera,17
La Cruz,11
La Ligua,5
Limache,2
Llay-Llay,18
Los Andes,20
Nogales,9
Olmué,11
Panquehue,2
Papudo,1
Petorca,5
Puchuncaví,12
Putaendo,4
Quillota,17
Quilpué,37
Quintero,1
Rinconada,2
San Antonio,65
San Esteban,10
San Felipe,24
Santa Maria,5
Santo Domingo,2
Valparaíso,45
Villa Alemana,25
Viña del Mar,57
Zapallar,2
