Comuna,Casos nuevos
Algarrobo,0
Cabildo,1
Calle Larga,3
Cartagena,9
Casablanca,7
Catemu,1
Concón,6
El Quisco,4
El Tabo,4
Hijuelas,3
Isla de Pascua,0
Juan Fernández,0
La Calera,0
La Cruz,0
La Ligua,4
Limache,8
Llay-Llay,3
Los Andes,20
Nogales,7
Olmué,5
Panquehue,2
Papudo,1
Petorca,2
Puchuncaví,8
Putaendo,2
Quillota,21
Quilpué,24
Quintero,8
Rinconada,2
San Antonio,60
San Esteban,3
San Felipe,22
Santa Maria,0
Santo Domingo,2
Valparaíso,58
Villa Alemana,33
Viña del Mar,57
Zapallar,3
