Comuna,Casos nuevos
Algarrobo,0
Cabildo,2
Calle Larga,1
Cartagena,17
Casablanca,3
Catemu,0
Concón,7
El Quisco,3
El Tabo,2
Hijuelas,1
Isla de Pascua,0
Juan Fernández,0
La Calera,3
La Cruz,3
La Ligua,7
Limache,2
Llay-Llay,1
Los Andes,12
Nogales,0
Olmué,2
Panquehue,0
Papudo,0
Petorca,7
Puchuncaví,3
Putaendo,3
Quillota,7
Quilpué,27
Quintero,5
Rinconada,1
San Antonio,24
San Esteban,0
San Felipe,4
Santa Maria,1
Santo Domingo,2
Valparaíso,51
Villa Alemana,12
Viña del Mar,67
Zapallar,4
