Comuna,Casos nuevos
Algarrobo,2
Cabildo,1
Calle Larga,2
Cartagena,11
Casablanca,0
Catemu,0
Concón,8
El Quisco,7
El Tabo,6
Hijuelas,6
Isla de Pascua,0
Juan Fernández,0
La Calera,0
La Cruz,1
La Ligua,7
Limache,5
Llay-Llay,2
Los Andes,7
Nogales,0
Olmué,3
Panquehue,0
Papudo,0
Petorca,0
Puchuncaví,4
Putaendo,3
Quillota,10
Quilpué,13
Quintero,9
Rinconada,0
San Antonio,36
San Esteban,0
San Felipe,7
Santa Maria,0
Santo Domingo,4
Valparaíso,25
Villa Alemana,5
Viña del Mar,32
Zapallar,2
