Comuna,Casos nuevos
Algarrobo,1
Cabildo,1
Calle Larga,2
Cartagena,3
Casablanca,0
Catemu,0
Concón,3
El Quisco,0
El Tabo,5
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,4
La Cruz,3
La Ligua,8
Limache,4
Llay-Llay,15
Los Andes,4
Nogales,1
Olmué,0
Panquehue,0
Papudo,3
Petorca,6
Puchuncaví,0
Putaendo,0
Quillota,13
Quilpué,22
Quintero,5
Rinconada,5
San Antonio,4
San Esteban,0
San Felipe,7
Santa Maria,6
Santo Domingo,5
Valparaíso,23
Villa Alemana,7
Viña del Mar,21
Zapallar,0
