Comuna,Casos nuevos
Algarrobo,0
Cabildo,0
Calle Larga,3
Cartagena,1
Casablanca,0
Catemu,2
Concón,3
El Quisco,2
El Tabo,2
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,2
La Cruz,2
La Ligua,1
Limache,2
Llay-Llay,1
Los Andes,7
Nogales,0
Olmué,0
Panquehue,1
Papudo,1
Petorca,0
Puchuncaví,0
Putaendo,1
Quillota,3
Quilpué,8
Quintero,3
Rinconada,1
San Antonio,5
San Esteban,2
San Felipe,5
Santa Maria,2
Santo Domingo,1
Valparaíso,13
Villa Alemana,8
Viña del Mar,14
Zapallar,0
