Comuna,Casos nuevos
Algarrobo,7
Cabildo,2
Calle Larga,2
Cartagena,9
Casablanca,9
Catemu,3
Concón,7
El Quisco,2
El Tabo,3
Hijuelas,8
Isla de Pascua,0
Juan Fernández,0
La Calera,17
La Cruz,6
La Ligua,6
Limache,12
Llay-Llay,4
Los Andes,28
Nogales,11
Olmué,2
Panquehue,0
Papudo,1
Petorca,4
Puchuncaví,6
Putaendo,7
Quillota,52
Quilpué,57
Quintero,13
Rinconada,2
San Antonio,22
San Esteban,3
San Felipe,12
Santa Maria,3
Santo Domingo,1
Valparaíso,107
Villa Alemana,52
Viña del Mar,77
Zapallar,1
