Comuna,Casos nuevos
Algarrobo,0
Cabildo,0
Calle Larga,0
Cartagena,3
Casablanca,0
Catemu,3
Concón,1
El Quisco,1
El Tabo,1
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,2
La Cruz,1
La Ligua,1
Limache,2
Llay-Llay,3
Los Andes,1
Nogales,0
Olmué,2
Panquehue,0
Papudo,0
Petorca,2
Puchuncaví,1
Putaendo,0
Quillota,3
Quilpué,10
Quintero,3
Rinconada,0
San Antonio,11
San Esteban,0
San Felipe,1
Santa Maria,0
Santo Domingo,2
Valparaíso,15
Villa Alemana,5
Viña del Mar,5
Zapallar,1
