Comuna,Casos nuevos
Algarrobo,1
Cabildo,5
Calle Larga,5
Cartagena,21
Casablanca,12
Catemu,5
Concón,7
El Quisco,2
El Tabo,2
Hijuelas,6
Isla de Pascua,0
Juan Fernández,0
La Calera,8
La Cruz,0
La Ligua,21
Limache,10
Llay-Llay,3
Los Andes,28
Nogales,2
Olmué,2
Panquehue,3
Papudo,0
Petorca,7
Puchuncaví,4
Putaendo,0
Quillota,16
Quilpué,24
Quintero,10
Rinconada,2
San Antonio,31
San Esteban,14
San Felipe,33
Santa Maria,11
Santo Domingo,2
Valparaíso,60
Villa Alemana,30
Viña del Mar,78
Zapallar,1
