Comuna,Casos nuevos
Algarrobo,3
Cabildo,5
Calle Larga,16
Cartagena,4
Casablanca,18
Catemu,6
Concón,3
El Quisco,3
El Tabo,12
Hijuelas,5
Isla de Pascua,0
Juan Fernández,0
La Calera,22
La Cruz,4
La Ligua,8
Limache,9
Llay-Llay,8
Los Andes,20
Nogales,11
Olmué,4
Panquehue,2
Papudo,3
Petorca,1
Puchuncaví,4
Putaendo,9
Quillota,23
Quilpué,37
Quintero,11
Rinconada,0
San Antonio,20
San Esteban,7
San Felipe,26
Santa Maria,4
Santo Domingo,8
Valparaíso,115
Villa Alemana,6
Viña del Mar,119
Zapallar,1
