Comuna,Casos nuevos
Algarrobo,7
Cabildo,6
Calle Larga,3
Cartagena,7
Casablanca,2
Catemu,5
Concón,4
El Quisco,9
El Tabo,6
Hijuelas,2
Isla de Pascua,0
Juan Fernández,0
La Calera,8
La Cruz,5
La Ligua,14
Limache,9
Llay-Llay,6
Los Andes,50
Nogales,7
Olmué,1
Panquehue,4
Papudo,3
Petorca,1
Puchuncaví,13
Putaendo,4
Quillota,15
Quilpué,17
Quintero,12
Rinconada,4
San Antonio,40
San Esteban,6
San Felipe,24
Santa Maria,5
Santo Domingo,2
Valparaíso,0
Villa Alemana,24
Viña del Mar,53
Zapallar,3
