Comuna,Casos nuevos
Algarrobo,5
Cabildo,9
Calle Larga,8
Cartagena,11
Casablanca,3
Catemu,14
Concón,10
El Quisco,30
El Tabo,13
Hijuelas,6
Isla de Pascua,0
Juan Fernández,0
La Calera,13
La Cruz,4
La Ligua,19
Limache,10
Llay-Llay,8
Los Andes,49
Nogales,11
Olmué,9
Panquehue,2
Papudo,0
Petorca,4
Puchuncaví,5
Putaendo,1
Quillota,15
Quilpué,19
Quintero,7
Rinconada,5
San Antonio,40
San Esteban,9
San Felipe,30
Santa Maria,6
Santo Domingo,1
Valparaíso,75
Villa Alemana,11
Viña del Mar,76
Zapallar,1
