Comuna,Casos nuevos
Algarrobo,1
Cabildo,4
Calle Larga,4
Cartagena,2
Casablanca,7
Catemu,8
Concón,1
El Quisco,5
El Tabo,2
Hijuelas,1
Isla de Pascua,0
Juan Fernández,0
La Calera,5
La Cruz,5
La Ligua,11
Limache,10
Llay-Llay,13
Los Andes,16
Nogales,5
Olmué,3
Panquehue,1
Papudo,3
Petorca,9
Puchuncaví,1
Putaendo,3
Quillota,20
Quilpué,23
Quintero,6
Rinconada,1
San Antonio,15
San Esteban,3
San Felipe,17
Santa Maria,6
Santo Domingo,2
Valparaíso,54
Villa Alemana,31
Viña del Mar,62
Zapallar,5
