Comuna,Casos nuevos
Algarrobo,6
Cabildo,4
Calle Larga,4
Cartagena,28
Casablanca,5
Catemu,3
Concón,13
El Quisco,8
El Tabo,35
Hijuelas,4
Isla de Pascua,0
Juan Fernández,0
La Calera,12
La Cruz,1
La Ligua,11
Limache,7
Llay-Llay,19
Los Andes,27
Nogales,8
Olmué,9
Panquehue,0
Papudo,2
Petorca,6
Puchuncaví,8
Putaendo,5
Quillota,14
Quilpué,23
Quintero,2
Rinconada,8
San Antonio,33
San Esteban,8
San Felipe,27
Santa Maria,9
Santo Domingo,7
Valparaíso,40
Villa Alemana,29
Viña del Mar,27
Zapallar,0
