Comuna,Casos nuevos
Algarrobo,1
Cabildo,1
Calle Larga,1
Cartagena,9
Casablanca,5
Catemu,5
Concón,12
El Quisco,0
El Tabo,4
Hijuelas,3
Isla de Pascua,0
Juan Fernández,0
La Calera,21
La Cruz,4
La Ligua,13
Limache,18
Llay-Llay,2
Los Andes,10
Nogales,16
Olmué,12
Panquehue,0
Papudo,2
Petorca,3
Puchuncaví,7
Putaendo,6
Quillota,31
Quilpué,66
Quintero,7
Rinconada,0
San Antonio,35
San Esteban,7
San Felipe,22
Santa Maria,1
Santo Domingo,7
Valparaíso,179
Villa Alemana,37
Viña del Mar,88
Zapallar,3
