Comuna,Casos nuevos
Algarrobo,9
Cabildo,3
Calle Larga,2
Cartagena,11
Casablanca,1
Catemu,6
Concón,20
El Quisco,3
El Tabo,6
Hijuelas,8
Isla de Pascua,0
Juan Fernández,0
La Calera,24
La Cruz,3
La Ligua,3
Limache,18
Llay-Llay,6
Los Andes,20
Nogales,7
Olmué,11
Panquehue,6
Papudo,1
Petorca,0
Puchuncaví,5
Putaendo,1
Quillota,19
Quilpué,42
Quintero,19
Rinconada,2
San Antonio,25
San Esteban,3
San Felipe,37
Santa Maria,5
Santo Domingo,2
Valparaíso,73
Villa Alemana,45
Viña del Mar,141
Zapallar,0
