Comuna,Casos nuevos
Algarrobo,4
Cabildo,0
Calle Larga,0
Cartagena,8
Casablanca,4
Catemu,2
Concón,4
El Quisco,3
El Tabo,1
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,1
La Cruz,0
La Ligua,1
Limache,2
Llay-Llay,3
Los Andes,1
Nogales,0
Olmué,0
Panquehue,0
Papudo,1
Petorca,0
Puchuncaví,6
Putaendo,1
Quillota,1
Quilpué,10
Quintero,1
Rinconada,0
San Antonio,9
San Esteban,0
San Felipe,2
Santa Maria,1
Santo Domingo,1
Valparaíso,6
Villa Alemana,2
Viña del Mar,21
Zapallar,2
