Comuna,Casos nuevos
Algarrobo,1
Cabildo,1
Calle Larga,0
Cartagena,2
Casablanca,1
Catemu,1
Concón,8
El Quisco,3
El Tabo,1
Hijuelas,2
Isla de Pascua,0
Juan Fernández,0
La Calera,4
La Cruz,1
La Ligua,4
Limache,4
Llay-Llay,0
Los Andes,1
Nogales,2
Olmué,3
Panquehue,0
Papudo,0
Petorca,1
Puchuncaví,1
Putaendo,2
Quillota,6
Quilpué,23
Quintero,10
Rinconada,1
San Antonio,16
San Esteban,1
San Felipe,1
Santa Maria,0
Santo Domingo,1
Valparaíso,25
Villa Alemana,11
Viña del Mar,44
Zapallar,0
