Comuna,Casos nuevos
Algarrobo,2
Cabildo,3
Calle Larga,5
Cartagena,11
Casablanca,7
Catemu,0
Concón,0
El Quisco,8
El Tabo,3
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,16
La Cruz,8
La Ligua,9
Limache,5
Llay-Llay,6
Los Andes,20
Nogales,3
Olmué,2
Panquehue,0
Papudo,0
Petorca,4
Puchuncaví,4
Putaendo,5
Quillota,22
Quilpué,18
Quintero,16
Rinconada,2
San Antonio,56
San Esteban,7
San Felipe,22
Santa Maria,2
Santo Domingo,2
Valparaíso,44
Villa Alemana,8
Viña del Mar,61
Zapallar,0
