Comuna,Casos nuevos
Algarrobo,1
Cabildo,0
Calle Larga,1
Cartagena,1
Casablanca,0
Catemu,0
Concón,2
El Quisco,0
El Tabo,0
Hijuelas,1
Isla de Pascua,0
Juan Fernández,0
La Calera,0
La Cruz,2
La Ligua,2
Limache,3
Llay-Llay,1
Los Andes,10
Nogales,0
Olmué,1
Panquehue,0
Papudo,0
Petorca,0
Puchuncaví,1
Putaendo,0
Quillota,4
Quilpué,20
Quintero,1
Rinconada,0
San Antonio,2
San Esteban,0
San Felipe,7
Santa Maria,0
Santo Domingo,4
Valparaíso,10
Villa Alemana,9
Viña del Mar,15
Zapallar,0
