Comuna,Casos nuevos
Algarrobo,1
Cabildo,7
Calle Larga,1
Cartagena,5
Casablanca,4
Catemu,5
Concón,9
El Quisco,5
El Tabo,6
Hijuelas,3
Isla de Pascua,0
Juan Fernández,0
La Calera,5
La Cruz,6
La Ligua,5
Limache,5
Llay-Llay,9
Los Andes,20
Nogales,2
Olmué,2
Panquehue,4
Papudo,0
Petorca,1
Puchuncaví,3
Putaendo,3
Quillota,9
Quilpué,15
Quintero,4
Rinconada,3
San Antonio,6
San Esteban,5
San Felipe,24
Santa Maria,5
Santo Domingo,2
Valparaíso,70
Villa Alemana,14
Viña del Mar,37
Zapallar,1
