Comuna,Casos nuevos
Algarrobo,0
Cabildo,8
Calle Larga,5
Cartagena,6
Casablanca,7
Catemu,1
Concón,5
El Quisco,0
El Tabo,6
Hijuelas,3
Isla de Pascua,0
Juan Fernández,0
La Calera,15
La Cruz,4
La Ligua,7
Limache,10
Llay-Llay,5
Los Andes,25
Nogales,3
Olmué,5
Panquehue,1
Papudo,1
Petorca,0
Puchuncaví,1
Putaendo,4
Quillota,13
Quilpué,17
Quintero,6
Rinconada,0
San Antonio,30
San Esteban,11
San Felipe,22
Santa Maria,14
Santo Domingo,1
Valparaíso,59
Villa Alemana,23
Viña del Mar,32
Zapallar,2
