Comuna,Casos nuevos
Algarrobo,1
Cabildo,1
Calle Larga,7
Cartagena,4
Casablanca,4
Catemu,4
Concón,6
El Quisco,4
El Tabo,4
Hijuelas,3
Isla de Pascua,0
Juan Fernández,0
La Calera,9
La Cruz,5
La Ligua,2
Limache,3
Llay-Llay,1
Los Andes,9
Nogales,1
Olmué,1
Panquehue,4
Papudo,0
Petorca,1
Puchuncaví,2
Putaendo,3
Quillota,8
Quilpué,16
Quintero,11
Rinconada,1
San Antonio,15
San Esteban,7
San Felipe,25
Santa Maria,4
Santo Domingo,2
Valparaíso,68
Villa Alemana,17
Viña del Mar,38
Zapallar,0
