Comuna,Casos nuevos
Algarrobo,4
Cabildo,4
Calle Larga,3
Cartagena,8
Casablanca,4
Catemu,10
Concón,3
El Quisco,2
El Tabo,9
Hijuelas,5
Isla de Pascua,0
Juan Fernández,0
La Calera,7
La Cruz,4
La Ligua,7
Limache,10
Llay-Llay,13
Los Andes,21
Nogales,8
Olmué,2
Panquehue,1
Papudo,0
Petorca,1
Puchuncaví,13
Putaendo,1
Quillota,12
Quilpué,24
Quintero,4
Rinconada,2
San Antonio,25
San Esteban,7
San Felipe,31
Santa Maria,9
Santo Domingo,8
Valparaíso,62
Villa Alemana,10
Viña del Mar,29
Zapallar,1
