Comuna,Casos nuevos
Algarrobo,4
Cabildo,1
Calle Larga,4
Cartagena,15
Casablanca,5
Catemu,11
Concón,9
El Quisco,16
El Tabo,5
Hijuelas,3
Isla de Pascua,0
Juan Fernández,0
La Calera,9
La Cruz,5
La Ligua,8
Limache,8
Llay-Llay,21
Los Andes,21
Nogales,1
Olmué,3
Panquehue,5
Papudo,0
Petorca,1
Puchuncaví,7
Putaendo,12
Quillota,17
Quilpué,24
Quintero,1
Rinconada,1
San Antonio,34
San Esteban,7
San Felipe,40
Santa Maria,6
Santo Domingo,1
Valparaíso,40
Villa Alemana,29
Viña del Mar,55
Zapallar,0
