Comuna,Casos nuevos
Algarrobo,6
Cabildo,2
Calle Larga,1
Cartagena,12
Casablanca,5
Catemu,1
Concón,6
El Quisco,8
El Tabo,9
Hijuelas,3
Isla de Pascua,0
Juan Fernández,0
La Calera,1
La Cruz,0
La Ligua,6
Limache,4
Llay-Llay,3
Los Andes,5
Nogales,0
Olmué,5
Panquehue,0
Papudo,1
Petorca,2
Puchuncaví,12
Putaendo,8
Quillota,7
Quilpué,11
Quintero,0
Rinconada,2
San Antonio,10
San Esteban,1
San Felipe,7
Santa Maria,0
Santo Domingo,2
Valparaíso,32
Villa Alemana,14
Viña del Mar,37
Zapallar,4
