Comuna,Casos nuevos
Algarrobo,1
Cabildo,4
Calle Larga,2
Cartagena,4
Casablanca,1
Catemu,5
Concón,5
El Quisco,2
El Tabo,7
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,6
La Cruz,1
La Ligua,4
Limache,1
Llay-Llay,6
Los Andes,11
Nogales,1
Olmué,0
Panquehue,0
Papudo,0
Petorca,3
Puchuncaví,3
Putaendo,1
Quillota,10
Quilpué,13
Quintero,6
Rinconada,3
San Antonio,35
San Esteban,4
San Felipe,9
Santa Maria,12
Santo Domingo,5
Valparaíso,28
Villa Alemana,7
Viña del Mar,8
Zapallar,0
