Comuna,Casos nuevos
Algarrobo,3
Cabildo,0
Calle Larga,0
Cartagena,2
Casablanca,1
Catemu,1
Concón,0
El Quisco,3
El Tabo,1
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,1
La Cruz,0
La Ligua,4
Limache,3
Llay-Llay,0
Los Andes,0
Nogales,0
Olmué,1
Panquehue,0
Papudo,0
Petorca,1
Puchuncaví,1
Putaendo,2
Quillota,4
Quilpué,5
Quintero,5
Rinconada,0
San Antonio,6
San Esteban,1
San Felipe,0
Santa Maria,1
Santo Domingo,9
Valparaíso,13
Villa Alemana,2
Viña del Mar,13
Zapallar,0
