Comuna,Casos nuevos
Algarrobo,0
Cabildo,3
Calle Larga,0
Cartagena,5
Casablanca,3
Catemu,5
Concón,8
El Quisco,1
El Tabo,2
Hijuelas,2
Isla de Pascua,0
Juan Fernández,0
La Calera,5
La Cruz,4
La Ligua,0
Limache,4
Llay-Llay,5
Los Andes,4
Nogales,8
Olmué,5
Panquehue,2
Papudo,0
Petorca,0
Puchuncaví,1
Putaendo,2
Quillota,12
Quilpué,25
Quintero,4
Rinconada,0
San Antonio,55
San Esteban,1
San Felipe,13
Santa Maria,0
Santo Domingo,4
Valparaíso,42
Villa Alemana,9
Viña del Mar,28
Zapallar,0
