Comuna,Casos nuevos
Algarrobo,3
Cabildo,4
Calle Larga,5
Cartagena,3
Casablanca,1
Catemu,2
Concón,5
El Quisco,8
El Tabo,2
Hijuelas,1
Isla de Pascua,0
Juan Fernández,0
La Calera,18
La Cruz,0
La Ligua,5
Limache,8
Llay-Llay,3
Los Andes,14
Nogales,2
Olmué,6
Panquehue,0
Papudo,0
Petorca,0
Puchuncaví,3
Putaendo,0
Quillota,27
Quilpué,28
Quintero,12
Rinconada,1
San Antonio,22
San Esteban,3
San Felipe,15
Santa Maria,2
Santo Domingo,1
Valparaíso,31
Villa Alemana,14
Viña del Mar,88
Zapallar,1
