Comuna,Casos nuevos
Algarrobo,0
Cabildo,7
Calle Larga,5
Cartagena,11
Casablanca,14
Catemu,7
Concón,12
El Quisco,6
El Tabo,7
Hijuelas,10
Isla de Pascua,0
Juan Fernández,0
La Calera,9
La Cruz,2
La Ligua,11
Limache,24
Llay-Llay,15
Los Andes,54
Nogales,0
Olmué,6
Panquehue,5
Papudo,2
Petorca,2
Puchuncaví,4
Putaendo,4
Quillota,28
Quilpué,33
Quintero,5
Rinconada,6
San Antonio,30
San Esteban,9
San Felipe,35
Santa Maria,3
Santo Domingo,5
Valparaíso,70
Villa Alemana,35
Viña del Mar,55
Zapallar,8
