Comuna,Casos nuevos
Algarrobo,1
Cabildo,5
Calle Larga,0
Cartagena,2
Casablanca,2
Catemu,2
Concón,4
El Quisco,2
El Tabo,3
Hijuelas,2
Isla de Pascua,0
Juan Fernández,0
La Calera,0
La Cruz,2
La Ligua,0
Limache,4
Llay-Llay,2
Los Andes,5
Nogales,1
Olmué,0
Panquehue,0
Papudo,1
Petorca,1
Puchuncaví,0
Putaendo,0
Quillota,11
Quilpué,19
Quintero,3
Rinconada,3
San Antonio,53
San Esteban,0
San Felipe,6
Santa Maria,1
Santo Domingo,7
Valparaíso,32
Villa Alemana,13
Viña del Mar,33
Zapallar,1
