Comuna,Casos nuevos
Algarrobo,0
Cabildo,0
Calle Larga,0
Cartagena,4
Casablanca,0
Catemu,3
Concón,1
El Quisco,1
El Tabo,1
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,4
La Cruz,1
La Ligua,8
Limache,5
Llay-Llay,3
Los Andes,4
Nogales,3
Olmué,1
Panquehue,0
Papudo,0
Petorca,3
Puchuncaví,1
Putaendo,1
Quillota,4
Quilpué,7
Quintero,2
Rinconada,0
San Antonio,7
San Esteban,2
San Felipe,1
Santa Maria,0
Santo Domingo,8
Valparaíso,13
Villa Alemana,10
Viña del Mar,14
Zapallar,0
