Comuna,Casos nuevos
Algarrobo,3
Cabildo,0
Calle Larga,0
Cartagena,2
Casablanca,0
Catemu,6
Concón,4
El Quisco,0
El Tabo,1
Hijuelas,2
Isla de Pascua,0
Juan Fernández,0
La Calera,3
La Cruz,1
La Ligua,2
Limache,6
Llay-Llay,3
Los Andes,2
Nogales,0
Olmué,4
Panquehue,0
Papudo,3
Petorca,1
Puchuncaví,1
Putaendo,1
Quillota,7
Quilpué,8
Quintero,4
Rinconada,0
San Antonio,9
San Esteban,0
San Felipe,4
Santa Maria,0
Santo Domingo,1
Valparaíso,40
Villa Alemana,9
Viña del Mar,40
Zapallar,0
