Comuna,Casos nuevos
Algarrobo,1
Cabildo,2
Calle Larga,2
Cartagena,3
Casablanca,3
Catemu,1
Concón,3
El Quisco,0
El Tabo,1
Hijuelas,3
Isla de Pascua,0
Juan Fernández,0
La Calera,0
La Cruz,3
La Ligua,11
Limache,3
Llay-Llay,1
Los Andes,9
Nogales,0
Olmué,3
Panquehue,0
Papudo,1
Petorca,1
Puchuncaví,3
Putaendo,6
Quillota,16
Quilpué,12
Quintero,6
Rinconada,3
San Antonio,6
San Esteban,1
San Felipe,5
Santa Maria,1
Santo Domingo,7
Valparaíso,20
Villa Alemana,12
Viña del Mar,25
Zapallar,1
