Comuna,Casos nuevos
Algarrobo,2
Cabildo,0
Calle Larga,1
Cartagena,8
Casablanca,2
Catemu,2
Concón,0
El Quisco,1
El Tabo,1
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,3
La Cruz,2
La Ligua,1
Limache,3
Llay-Llay,2
Los Andes,5
Nogales,0
Olmué,1
Panquehue,1
Papudo,0
Petorca,0
Puchuncaví,3
Putaendo,2
Quillota,8
Quilpué,2
Quintero,4
Rinconada,0
San Antonio,9
San Esteban,1
San Felipe,8
Santa Maria,3
Santo Domingo,2
Valparaíso,13
Villa Alemana,5
Viña del Mar,16
Zapallar,0
