Comuna,Casos nuevos
Algarrobo,8
Cabildo,1
Calle Larga,1
Cartagena,6
Casablanca,3
Catemu,9
Concón,12
El Quisco,3
El Tabo,9
Hijuelas,5
Isla de Pascua,0
Juan Fernández,0
La Calera,14
La Cruz,16
La Ligua,9
Limache,12
Llay-Llay,8
Los Andes,21
Nogales,5
Olmué,12
Panquehue,2
Papudo,1
Petorca,0
Puchuncaví,11
Putaendo,4
Quillota,35
Quilpué,60
Quintero,9
Rinconada,0
San Antonio,18
San Esteban,10
San Felipe,18
Santa Maria,6
Santo Domingo,2
Valparaíso,155
Villa Alemana,31
Viña del Mar,139
Zapallar,3
