Comuna,Casos nuevos
Algarrobo,2
Cabildo,2
Calle Larga,2
Cartagena,3
Casablanca,1
Catemu,0
Concón,5
El Quisco,4
El Tabo,6
Hijuelas,2
Isla de Pascua,0
Juan Fernández,0
La Calera,0
La Cruz,0
La Ligua,1
Limache,0
Llay-Llay,2
Los Andes,3
Nogales,0
Olmué,0
Panquehue,0
Papudo,0
Petorca,0
Puchuncaví,0
Putaendo,2
Quillota,7
Quilpué,5
Quintero,10
Rinconada,1
San Antonio,15
San Esteban,0
San Felipe,4
Santa Maria,1
Santo Domingo,1
Valparaíso,31
Villa Alemana,3
Viña del Mar,14
Zapallar,1
