Comuna,Casos nuevos
Algarrobo,0
Cabildo,5
Calle Larga,8
Cartagena,9
Casablanca,0
Catemu,11
Concón,15
El Quisco,6
El Tabo,13
Hijuelas,1
Isla de Pascua,0
Juan Fernández,0
La Calera,12
La Cruz,6
La Ligua,13
Limache,7
Llay-Llay,18
Los Andes,16
Nogales,11
Olmué,5
Panquehue,2
Papudo,1
Petorca,7
Puchuncaví,7
Putaendo,14
Quillota,23
Quilpué,25
Quintero,12
Rinconada,8
San Antonio,12
San Esteban,5
San Felipe,37
Santa Maria,4
Santo Domingo,1
Valparaíso,46
Villa Alemana,16
Viña del Mar,56
Zapallar,0
