Comuna,Casos nuevos
Algarrobo,0
Cabildo,0
Calle Larga,0
Cartagena,2
Casablanca,0
Catemu,1
Concón,1
El Quisco,2
El Tabo,0
Hijuelas,1
Isla de Pascua,0
Juan Fernández,0
La Calera,2
La Cruz,1
La Ligua,0
Limache,1
Llay-Llay,0
Los Andes,4
Nogales,0
Olmué,4
Panquehue,0
Papudo,0
Petorca,0
Puchuncaví,0
Putaendo,1
Quillota,2
Quilpué,4
Quintero,0
Rinconada,1
San Antonio,2
San Esteban,0
San Felipe,4
Santa Maria,0
Santo Domingo,1
Valparaíso,3
Villa Alemana,3
Viña del Mar,2
Zapallar,1
