Comuna,Casos nuevos
Algarrobo,0
Cabildo,10
Calle Larga,4
Cartagena,11
Casablanca,6
Catemu,0
Concón,4
El Quisco,16
El Tabo,12
Hijuelas,4
Isla de Pascua,0
Juan Fernández,0
La Calera,8
La Cruz,5
La Ligua,12
Limache,9
Llay-Llay,13
Los Andes,54
Nogales,13
Olmué,4
Panquehue,0
Papudo,0
Petorca,2
Puchuncaví,6
Putaendo,5
Quillota,34
Quilpué,41
Quintero,24
Rinconada,9
San Antonio,35
San Esteban,11
San Felipe,27
Santa Maria,4
Santo Domingo,5
Valparaíso,72
Villa Alemana,31
Viña del Mar,77
Zapallar,0
