Comuna,Casos nuevos
Algarrobo,2
Cabildo,1
Calle Larga,0
Cartagena,3
Casablanca,0
Catemu,2
Concón,8
El Quisco,4
El Tabo,2
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,2
La Cruz,0
La Ligua,2
Limache,1
Llay-Llay,0
Los Andes,4
Nogales,0
Olmué,0
Panquehue,0
Papudo,0
Petorca,0
Puchuncaví,2
Putaendo,0
Quillota,1
Quilpué,13
Quintero,3
Rinconada,0
San Antonio,2
San Esteban,0
San Felipe,2
Santa Maria,1
Santo Domingo,1
Valparaíso,41
Villa Alemana,14
Viña del Mar,22
Zapallar,2
