Comuna,Casos nuevos
Algarrobo,9
Cabildo,5
Calle Larga,5
Cartagena,15
Casablanca,4
Catemu,4
Concón,6
El Quisco,6
El Tabo,5
Hijuelas,3
Isla de Pascua,0
Juan Fernández,0
La Calera,0
La Cruz,2
La Ligua,9
Limache,7
Llay-Llay,12
Los Andes,36
Nogales,4
Olmué,1
Panquehue,0
Papudo,0
Petorca,6
Puchuncaví,5
Putaendo,7
Quillota,26
Quilpué,32
Quintero,5
Rinconada,3
San Antonio,20
San Esteban,9
San Felipe,31
Santa Maria,4
Santo Domingo,2
Valparaíso,67
Villa Alemana,44
Viña del Mar,64
Zapallar,4
