Comuna,Casos nuevos
Algarrobo,3
Cabildo,3
Calle Larga,0
Cartagena,8
Casablanca,1
Catemu,0
Concón,3
El Quisco,2
El Tabo,4
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,1
La Cruz,0
La Ligua,5
Limache,2
Llay-Llay,1
Los Andes,9
Nogales,0
Olmué,3
Panquehue,0
Papudo,2
Petorca,0
Puchuncaví,4
Putaendo,2
Quillota,5
Quilpué,11
Quintero,4
Rinconada,0
San Antonio,32
San Esteban,0
San Felipe,4
Santa Maria,0
Santo Domingo,6
Valparaíso,17
Villa Alemana,3
Viña del Mar,26
Zapallar,0
