Comuna,Casos nuevos
Algarrobo,1
Cabildo,3
Calle Larga,3
Cartagena,12
Casablanca,1
Catemu,1
Concón,4
El Quisco,8
El Tabo,4
Hijuelas,1
Isla de Pascua,0
Juan Fernández,0
La Calera,1
La Cruz,1
La Ligua,5
Limache,2
Llay-Llay,1
Los Andes,11
Nogales,2
Olmué,0
Panquehue,0
Papudo,0
Petorca,1
Puchuncaví,8
Putaendo,1
Quillota,6
Quilpué,10
Quintero,3
Rinconada,0
San Antonio,17
San Esteban,0
San Felipe,4
Santa Maria,2
Santo Domingo,6
Valparaíso,17
Villa Alemana,6
Viña del Mar,19
Zapallar,0
