Comuna,Casos nuevos
Algarrobo,4
Cabildo,7
Calle Larga,12
Cartagena,15
Casablanca,2
Catemu,0
Concón,4
El Quisco,8
El Tabo,5
Hijuelas,4
Isla de Pascua,0
Juan Fernández,0
La Calera,0
La Cruz,6
La Ligua,4
Limache,9
Llay-Llay,10
Los Andes,23
Nogales,2
Olmué,5
Panquehue,0
Papudo,1
Petorca,4
Puchuncaví,4
Putaendo,6
Quillota,20
Quilpué,23
Quintero,18
Rinconada,2
San Antonio,35
San Esteban,3
San Felipe,15
Santa Maria,6
Santo Domingo,1
Valparaíso,60
Villa Alemana,21
Viña del Mar,81
Zapallar,0
