Comuna,Casos nuevos
Algarrobo,8
Cabildo,3
Calle Larga,9
Cartagena,6
Casablanca,1
Catemu,0
Concón,10
El Quisco,5
El Tabo,5
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,16
La Cruz,5
La Ligua,14
Limache,10
Llay-Llay,9
Los Andes,52
Nogales,8
Olmué,11
Panquehue,5
Papudo,1
Petorca,6
Puchuncaví,10
Putaendo,7
Quillota,36
Quilpué,50
Quintero,10
Rinconada,2
San Antonio,51
San Esteban,5
San Felipe,20
Santa Maria,4
Santo Domingo,11
Valparaíso,71
Villa Alemana,25
Viña del Mar,67
Zapallar,5
