Comuna,Casos nuevos
Algarrobo,0
Cabildo,0
Calle Larga,0
Cartagena,1
Casablanca,2
Catemu,1
Concón,1
El Quisco,3
El Tabo,0
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,1
La Cruz,2
La Ligua,2
Limache,3
Llay-Llay,0
Los Andes,1
Nogales,0
Olmué,4
Panquehue,0
Papudo,0
Petorca,3
Puchuncaví,2
Putaendo,0
Quillota,2
Quilpué,7
Quintero,3
Rinconada,0
San Antonio,3
San Esteban,1
San Felipe,5
Santa Maria,1
Santo Domingo,1
Valparaíso,33
Villa Alemana,11
Viña del Mar,38
Zapallar,1
