Comuna,Casos nuevos
Algarrobo,2
Cabildo,6
Calle Larga,8
Cartagena,25
Casablanca,7
Catemu,0
Concón,8
El Quisco,8
El Tabo,9
Hijuelas,1
Isla de Pascua,0
Juan Fernández,0
La Calera,6
La Cruz,4
La Ligua,5
Limache,6
Llay-Llay,2
Los Andes,56
Nogales,3
Olmué,13
Panquehue,1
Papudo,0
Petorca,4
Puchuncaví,12
Putaendo,3
Quillota,14
Quilpué,29
Quintero,11
Rinconada,7
San Antonio,76
San Esteban,11
San Felipe,17
Santa Maria,7
Santo Domingo,8
Valparaíso,45
Villa Alemana,8
Viña del Mar,50
Zapallar,3
