Comuna,Casos nuevos
Algarrobo,0
Cabildo,0
Calle Larga,0
Cartagena,1
Casablanca,0
Catemu,1
Concón,7
El Quisco,4
El Tabo,2
Hijuelas,1
Isla de Pascua,0
Juan Fernández,0
La Calera,3
La Cruz,3
La Ligua,1
Limache,1
Llay-Llay,2
Los Andes,6
Nogales,1
Olmué,1
Panquehue,0
Papudo,1
Petorca,0
Puchuncaví,2
Putaendo,3
Quillota,1
Quilpué,15
Quintero,5
Rinconada,0
San Antonio,14
San Esteban,0
San Felipe,7
Santa Maria,1
Santo Domingo,1
Valparaíso,25
Villa Alemana,28
Viña del Mar,47
Zapallar,0
