Comuna,Casos nuevos
Algarrobo,4
Cabildo,5
Calle Larga,3
Cartagena,5
Casablanca,2
Catemu,11
Concón,8
El Quisco,7
El Tabo,1
Hijuelas,1
Isla de Pascua,0
Juan Fernández,0
La Calera,11
La Cruz,0
La Ligua,2
Limache,2
Llay-Llay,6
Los Andes,13
Nogales,2
Olmué,0
Panquehue,1
Papudo,0
Petorca,6
Puchuncaví,1
Putaendo,2
Quillota,28
Quilpué,13
Quintero,0
Rinconada,1
San Antonio,10
San Esteban,1
San Felipe,15
Santa Maria,1
Santo Domingo,2
Valparaíso,63
Villa Alemana,11
Viña del Mar,81
Zapallar,0
