Comuna,Casos nuevos
Algarrobo,1
Cabildo,0
Calle Larga,0
Cartagena,8
Casablanca,1
Catemu,0
Concón,4
El Quisco,0
El Tabo,1
Hijuelas,4
Isla de Pascua,0
Juan Fernández,0
La Calera,0
La Cruz,0
La Ligua,0
Limache,2
Llay-Llay,0
Los Andes,3
Nogales,0
Olmué,0
Panquehue,0
Papudo,3
Petorca,0
Puchuncaví,4
Putaendo,2
Quillota,4
Quilpué,8
Quintero,8
Rinconada,0
San Antonio,13
San Esteban,0
San Felipe,1
Santa Maria,1
Santo Domingo,1
Valparaíso,15
Villa Alemana,6
Viña del Mar,16
Zapallar,0
