Comuna,Casos nuevos
Algarrobo,8
Cabildo,0
Calle Larga,5
Cartagena,5
Casablanca,3
Catemu,7
Concón,12
El Quisco,1
El Tabo,2
Hijuelas,3
Isla de Pascua,0
Juan Fernández,0
La Calera,17
La Cruz,10
La Ligua,6
Limache,23
Llay-Llay,7
Los Andes,39
Nogales,12
Olmué,9
Panquehue,3
Papudo,7
Petorca,0
Puchuncaví,5
Putaendo,3
Quillota,43
Quilpué,74
Quintero,7
Rinconada,0
San Antonio,28
San Esteban,2
San Felipe,29
Santa Maria,4
Santo Domingo,2
Valparaíso,138
Villa Alemana,69
Viña del Mar,132
Zapallar,10
