Comuna,Casos nuevos
Algarrobo,4
Cabildo,2
Calle Larga,0
Cartagena,2
Casablanca,0
Catemu,1
Concón,11
El Quisco,4
El Tabo,2
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,20
La Cruz,8
La Ligua,7
Limache,5
Llay-Llay,3
Los Andes,8
Nogales,3
Olmué,1
Panquehue,2
Papudo,8
Petorca,1
Puchuncaví,9
Putaendo,1
Quillota,26
Quilpué,45
Quintero,14
Rinconada,0
San Antonio,24
San Esteban,0
San Felipe,2
Santa Maria,2
Santo Domingo,2
Valparaíso,108
Villa Alemana,64
Viña del Mar,89
Zapallar,0
