Comuna,Casos nuevos
Algarrobo,2
Cabildo,0
Calle Larga,1
Cartagena,0
Casablanca,2
Catemu,0
Concón,2
El Quisco,0
El Tabo,1
Hijuelas,2
Isla de Pascua,0
Juan Fernández,0
La Calera,5
La Cruz,0
La Ligua,0
Limache,3
Llay-Llay,1
Los Andes,4
Nogales,1
Olmué,4
Panquehue,0
Papudo,0
Petorca,1
Puchuncaví,0
Putaendo,2
Quillota,1
Quilpué,20
Quintero,0
Rinconada,0
San Antonio,9
San Esteban,0
San Felipe,3
Santa Maria,1
Santo Domingo,2
Valparaíso,25
Villa Alemana,8
Viña del Mar,35
Zapallar,1
