Comuna,Casos nuevos
Algarrobo,1
Cabildo,0
Calle Larga,0
Cartagena,2
Casablanca,1
Catemu,2
Concón,1
El Quisco,0
El Tabo,3
Hijuelas,0
Isla de Pascua,0
Juan Fernández,0
La Calera,0
La Cruz,1
La Ligua,3
Limache,1
Llay-Llay,1
Los Andes,2
Nogales,2
Olmué,0
Panquehue,0
Papudo,1
Petorca,0
Puchuncaví,0
Putaendo,1
Quillota,5
Quilpué,4
Quintero,1
Rinconada,2
San Antonio,7
San Esteban,1
San Felipe,3
Santa Maria,2
Santo Domingo,7
Valparaíso,6
Villa Alemana,1
Viña del Mar,13
Zapallar,0
