Comuna,Casos nuevos
Algarrobo,1
Cabildo,2
Calle Larga,1
Cartagena,3
Casablanca,3
Catemu,0
Concón,3
El Quisco,8
El Tabo,0
Hijuelas,6
Isla de Pascua,0
Juan Fernández,0
La Calera,2
La Cruz,1
La Ligua,7
Limache,0
Llay-Llay,0
Los Andes,4
Nogales,0
Olmué,4
Panquehue,1
Papudo,1
Petorca,2
Puchuncaví,9
Putaendo,1
Quillota,10
Quilpué,11
Quintero,6
Rinconada,0
San Antonio,14
San Esteban,0
San Felipe,0
Santa Maria,1
Santo Domingo,5
Valparaíso,12
Villa Alemana,4
Viña del Mar,13
Zapallar,2
