Comuna,Casos nuevos
Algarrobo,5
Cabildo,0
Calle Larga,5
Cartagena,11
Casablanca,14
Catemu,4
Concón,23
El Quisco,3
El Tabo,4
Hijuelas,9
Isla de Pascua,0
Juan Fernández,0
La Calera,18
La Cruz,7
La Ligua,11
Limache,17
Llay-Llay,6
Los Andes,19
Nogales,5
Olmué,11
Panquehue,1
Papudo,1
Petorca,1
Puchuncaví,6
Putaendo,4
Quillota,30
Quilpué,62
Quintero,6
Rinconada,1
San Antonio,21
San Esteban,6
San Felipe,8
Santa Maria,6
Santo Domingo,4
Valparaíso,200
Villa Alemana,28
Viña del Mar,135
Zapallar,4
