Comuna,Casos nuevos
Algarrobo,1
Cabildo,0
Calle Larga,0
Cartagena,7
Casablanca,2
Catemu,1
Concón,6
El Quisco,4
El Tabo,2
Hijuelas,3
Isla de Pascua,0
Juan Fernández,0
La Calera,6
La Cruz,1
La Ligua,2
Limache,6
Llay-Llay,1
Los Andes,7
Nogales,5
Olmué,0
Panquehue,1
Papudo,1
Petorca,3
Puchuncaví,0
Putaendo,0
Quillota,2
Quilpué,18
Quintero,7
Rinconada,1
San Antonio,5
San Esteban,1
San Felipe,2
Santa Maria,0
Santo Domingo,1
Valparaíso,38
Villa Alemana,13
Viña del Mar,51
Zapallar,0
